epoch,accuracy,loss,val_accuracy,val_loss
0,0.882777750492096,0.522581934928894,0.7900000214576721,0.6750385761260986
1,0.8852777481079102,0.5104420185089111,0.7879999876022339,0.6750084757804871
2,0.8938888907432556,0.4973183870315552,0.7879999876022339,0.6727005839347839
3,0.898194432258606,0.49212849140167236,0.7879999876022339,0.6651325821876526
4,0.9031944274902344,0.48077115416526794,0.7860000133514404,0.6627480983734131
